config,rpt,mean_test_score,std_test_score,activation,alpha,hidden_layer_sizes,max_iter,solver,train_cpu_duration,train_runtime_duration,train_cpu_meter_result,train_dram_meter_result,test_cpu_duration,test_runtime_duration,test_cpu_meter_result,test_dram_meter_result,test_accuracy_result
18,8,0.6445673910197605,0.0011402490648994236,logistic,0.0001,"(100,)",400,sgd,1335.0302099557593,83.43215656280518,7199006228.0,0,3451.1713906526566,284.3984386920929,19806109269.0,0,0.6437249922350319
18,9,0.6445673910197605,0.0011402490648994236,logistic,0.0001,"(100,)",400,sgd,1353.6784290769137,84.59752249717712,7292790352.0,0,3450.5816268152557,284.77759647369385,19797066140.0,0,0.6437249922350319
18,10,0.6445673910197605,0.0011402490648994236,logistic,0.0001,"(100,)",400,sgd,1335.2543289950117,83.44670104980469,7177274289.0,0,3419.2292700894177,280.0503649711609,19365771347.0,0,0.6437249922350319
18,11,0.6445673910197605,0.0011402490648994236,logistic,0.0001,"(100,)",400,sgd,1379.0403214460239,86.1826286315918,7404118740.0,0,3448.015613174066,285.6011185646057,19735361649.0,0,0.6437249922350319
18,12,0.6445673910197605,0.0011402490648994236,logistic,0.0001,"(100,)",400,sgd,1345.1782225389034,84.06638503074646,7233467627.0,0,3445.719209638424,284.49472856521606,19675067735.0,0,0.6437249922350319
18,13,0.6445673910197605,0.0011402490648994236,logistic,0.0001,"(100,)",400,sgd,1594.931893274188,99.67501592636108,8540232654.0,0,3443.888850436546,284.19899916648865,19690875006.0,0,0.6437249922350319
18,14,0.6445673910197605,0.0011402490648994236,logistic,0.0001,"(100,)",400,sgd,1348.1394009599462,84.25164437294006,7230122542.0,0,3430.221516877413,280.82442688941956,19345329443.0,0,0.6437249922350319
18,15,0.6445673910197605,0.0011402490648994236,logistic,0.0001,"(100,)",400,sgd,1329.8886016039178,83.11108779907227,7156382619.0,0,3442.494206293486,284.31594133377075,19716092288.0,0,0.6437249922350319
18,16,0.6445673910197605,0.0011402490648994236,logistic,0.0001,"(100,)",400,sgd,1342.2735627694055,83.88488841056824,7204886340.0,0,3439.219990343787,284.13756680488586,19699982283.0,0,0.6437249922350319
18,17,0.6445673910197605,0.0011402490648994236,logistic,0.0001,"(100,)",400,sgd,1334.7253969460726,83.41308975219727,7183031172.0,0,3444.3167123133317,286.651070356369,19842896651.0,0,0.6437249922350319
18,18,0.6445673910197605,0.0011402490648994236,logistic,0.0001,"(100,)",400,sgd,1330.557543928735,83.15253186225891,7146911147.0,0,3443.852360128425,284.57203578948975,19689522654.0,0,0.6437249922350319
18,19,0.6445673910197605,0.0011402490648994236,logistic,0.0001,"(100,)",400,sgd,1325.3036820534617,82.82443022727966,7118325343.0,0,3448.6495315795764,284.71617221832275,19704743440.0,0,0.6437249922350319
18,20,0.6445673910197605,0.0011402490648994236,logistic,0.0001,"(100,)",400,sgd,1340.7081847758964,83.78719735145569,7216323811.0,0,3450.389216118492,286.1105144023895,19841354052.0,0,0.6437249922350319
18,21,0.6445673910197605,0.0011402490648994236,logistic,0.0001,"(100,)",400,sgd,1342.7294882684946,83.91334509849548,7238650049.0,0,3450.7469202708453,286.1504852771759,19815459343.0,0,0.6437249922350319
18,22,0.6445673910197605,0.0011402490648994236,logistic,0.0001,"(100,)",400,sgd,1337.5512264557183,83.58994030952454,7189627896.0,0,3421.9568935222924,279.2988624572754,19300571074.0,0,0.6437249922350319
18,23,0.6445673910197605,0.0011402490648994236,logistic,0.0001,"(100,)",400,sgd,1326.6857168693095,82.910973072052,7135154280.0,0,3444.31599766016,284.6487808227539,19716964783.0,0,0.6437249922350319
18,24,0.6445673910197605,0.0011402490648994236,logistic,0.0001,"(100,)",400,sgd,1326.7006895765662,82.91225171089172,7126936589.0,0,3426.6946358326823,279.38585352897644,19303294211.0,0,0.6437249922350319
18,25,0.6445673910197605,0.0011402490648994236,logistic,0.0001,"(100,)",400,sgd,1332.441599778831,83.27065086364746,-254984522469.0,0,3445.9107714984566,284.9016091823578,19723719344.0,0,0.6437249922350319
18,26,0.6445673910197605,0.0011402490648994236,logistic,0.0001,"(100,)",400,sgd,1334.5919853616506,83.40480351448059,-254972652749.0,0,3444.140524417162,284.465603351593,19669859863.0,0,0.6437249922350319
18,27,0.6445673910197605,0.0011402490648994236,logistic,0.0001,"(100,)",400,sgd,1327.8084753062576,82.98079299926758,7137241432.0,0,3445.4933770429343,285.92292284965515,19770296618.0,0,0.6437249922350319
18,28,0.6445673910197605,0.0011402490648994236,logistic,0.0001,"(100,)",400,sgd,1318.8342660591006,82.42009139060974,7075745436.0,0,3443.077484406531,284.03309178352356,19637988118.0,0,0.6437249922350319
18,29,0.6445673910197605,0.0011402490648994236,logistic,0.0001,"(100,)",400,sgd,1325.7194309886545,82.85037803649902,7109820238.0,0,3444.0998151060194,284.45794010162354,19651731979.0,0,0.6437249922350319
19,0,0.659607129563583,0.00214960832880175,logistic,0.0001,"(100,)",400,adam,3545.5059586330026,221.57498812675476,19076227104.0,0,3448.2250296440034,284.745717048645,19713464732.0,0,0.6613286317212651
19,1,0.659607129563583,0.00214960832880175,logistic,0.0001,"(100,)",400,adam,3520.673219894001,220.02304983139038,18942136200.0,0,3441.925739480008,284.05167961120605,19680426119.0,0,0.6613286317212651
19,2,0.659607129563583,0.00214960832880175,logistic,0.0001,"(100,)",400,adam,3534.1382338230032,220.86476492881775,19014959439.0,0,3447.670622374979,284.9606144428253,19731369043.0,0,0.6613286317212651
19,3,0.659607129563583,0.00214960832880175,logistic,0.0001,"(100,)",400,adam,3536.0418275820557,220.98325490951538,19038222135.0,0,3446.303046846995,284.6616153717041,19766814998.0,0,0.6613286317212651
19,4,0.659607129563583,0.00214960832880175,logistic,0.0001,"(100,)",400,adam,3499.9113047958817,218.72707962989807,18819167277.0,0,3427.461502755061,279.59389996528625,19345007301.0,0,0.6613286317212651
19,5,0.659607129563583,0.00214960832880175,logistic,0.0001,"(100,)",400,adam,3534.9807626977563,220.9177713394165,19001846802.0,0,3445.1367474040017,283.39495730400085,19662627581.0,0,0.6613286317212651
19,6,0.659607129563583,0.00214960832880175,logistic,0.0001,"(100,)",400,adam,3521.055909440387,220.0473871231079,18965524995.0,0,3447.862771430053,285.04352045059204,19764304994.0,0,0.6613286317212651
19,7,0.659607129563583,0.00214960832880175,logistic,0.0001,"(100,)",400,adam,3530.2900905027054,220.6237781047821,19016632347.0,0,3445.3637569556013,284.59035301208496,19744671805.0,0,0.6613286317212651
19,8,0.659607129563583,0.00214960832880175,logistic,0.0001,"(100,)",400,adam,3539.7718644179404,221.21628141403198,-243054349214.0,0,3449.9715632773004,284.6245951652527,19795395978.0,0,0.6613286317212651
19,9,0.659607129563583,0.00214960832880175,logistic,0.0001,"(100,)",400,adam,3549.8966000759974,221.8490936756134,19132284517.0,0,3448.3620282672346,284.84155201911926,19807783643.0,0,0.6613286317212651
19,10,0.659607129563583,0.00214960832880175,logistic,0.0001,"(100,)",400,adam,3523.5988175766543,220.20626258850098,18951702826.0,0,3423.303892415948,278.6246473789215,19284728159.0,0,0.6613286317212651
19,11,0.659607129563583,0.00214960832880175,logistic,0.0001,"(100,)",400,adam,3638.0530313262716,227.35933876037598,19537277254.0,0,3444.746882596053,284.36673736572266,19722557115.0,0,0.6613286317212651
19,12,0.659607129563583,0.00214960832880175,logistic,0.0001,"(100,)",400,adam,3566.1180432280526,222.86268019676208,19207253563.0,0,3445.615893716924,285.4248480796814,19752371065.0,0,0.6613286317212651
19,13,0.659607129563583,0.00214960832880175,logistic,0.0001,"(100,)",400,adam,3998.240153513849,249.86816692352295,21467983555.0,0,3442.460226071067,284.411833524704,19727518162.0,0,0.6613286317212651
19,14,0.659607129563583,0.00214960832880175,logistic,0.0001,"(100,)",400,adam,3530.477693349123,220.63689923286438,18957415336.0,0,3424.504376137629,280.01019978523254,19319491436.0,0,0.6613286317212651
19,15,0.659607129563583,0.00214960832880175,logistic,0.0001,"(100,)",400,adam,3481.473198171705,217.57295536994934,18763751952.0,0,3442.065341725014,284.2197427749634,19731590723.0,0,0.6613286317212651
19,16,0.659607129563583,0.00214960832880175,logistic,0.0001,"(100,)",400,adam,3510.637332553044,219.39592599868774,18891087320.0,0,3445.1542056137696,284.3397660255432,19727458653.0,0,0.6613286317212651
19,17,0.659607129563583,0.00214960832880175,logistic,0.0001,"(100,)",400,adam,3535.4337174342945,220.94539260864258,19031508408.0,0,3450.9797234293073,285.699777841568,19777859158.0,0,0.6613286317212651
19,18,0.659607129563583,0.00214960832880175,logistic,0.0001,"(100,)",400,adam,3539.384940592572,221.19219660758972,19038271452.0,0,3440.704401881434,284.22576665878296,19657121125.0,0,0.6613286317212651
19,19,0.659607129563583,0.00214960832880175,logistic,0.0001,"(100,)",400,adam,3464.782568222843,216.52997612953186,18610627466.0,0,3443.0231020282954,284.4210455417633,19686892595.0,0,0.6613286317212651
19,20,0.659607129563583,0.00214960832880175,logistic,0.0001,"(100,)",400,adam,3541.972354317084,221.35434556007385,19076045221.0,0,3447.7716143131256,284.5900499820709,19766665279.0,0,0.6613286317212651
19,21,0.659607129563583,0.00214960832880175,logistic,0.0001,"(100,)",400,adam,3567.2577946763486,222.9341278076172,19229738736.0,0,3449.155414633453,284.8334746360779,19755898704.0,0,0.6613286317212651
19,22,0.659607129563583,0.00214960832880175,logistic,0.0001,"(100,)",400,adam,3542.749490963295,221.40274906158447,19080412824.0,0,3445.5529238227755,285.25716972351074,19743078913.0,0,0.6613286317212651
19,23,0.659607129563583,0.00214960832880175,logistic,0.0001,"(100,)",400,adam,3515.8062624000013,219.71936964988708,18932094478.0,0,3447.741421641782,284.35466742515564,19754113125.0,0,0.6613286317212651
19,24,0.659607129563583,0.00214960832880175,logistic,0.0001,"(100,)",400,adam,3508.3912483435124,219.25600337982178,18847727506.0,0,3426.254034327343,279.51021242141724,19326101282.0,0,0.6613286317212651
19,25,0.659607129563583,0.00214960832880175,logistic,0.0001,"(100,)",400,adam,3502.7139021493495,218.90108609199524,18827787555.0,0,3445.3503000177443,284.74398612976074,19734602433.0,0,0.6613286317212651
19,26,0.659607129563583,0.00214960832880175,logistic,0.0001,"(100,)",400,adam,3529.421327691525,220.57013177871704,18998125620.0,0,3444.326392924413,284.6481363773346,19707122279.0,0,0.6613286317212651
19,27,0.659607129563583,0.00214960832880175,logistic,0.0001,"(100,)",400,adam,3610.2558771520853,225.62169480323792,19400157794.0,0,3450.306549228728,283.3564500808716,19674133350.0,0,0.6613286317212651
19,28,0.659607129563583,0.00214960832880175,logistic,0.0001,"(100,)",400,adam,3537.27785269171,221.0612132549286,18998165658.0,0,3447.031627321616,285.81802105903625,19770994247.0,0,0.6613286317212651
19,29,0.659607129563583,0.00214960832880175,logistic,0.0001,"(100,)",400,adam,3536.265597978607,220.99799942970276,19020263136.0,0,3445.342160696164,283.5151472091675,19649827748.0,0,0.6613286317212651
20,0,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",200,sgd,2039.7938810230116,127.47632217407227,10980382168.0,0,3954.200410876001,508.6532187461853,31960595305.0,0,0.6447572762318894
20,1,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",200,sgd,2050.890922175953,128.1694118976593,11047812964.0,0,3958.693182658928,509.364812374115,31989660905.0,0,0.6447572762318894
20,2,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",200,sgd,2044.265900270082,127.75579071044922,10991724486.0,0,3954.5938208920415,508.32645320892334,31934148533.0,0,0.6447572762318894
20,3,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",200,sgd,2046.3152355488855,127.88380980491638,11028426785.0,0,3957.6836075040046,508.38529920578003,32060660050.0,0,0.6447572762318894
20,4,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",200,sgd,2068.828925739974,129.2910599708557,11116656906.0,0,3908.33926352812,497.2154905796051,31029378877.0,0,0.6447572762318894
20,5,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",200,sgd,2068.4847645703703,129.26893377304077,11123776821.0,0,3951.5238501117565,507.99639892578125,31926315119.0,0,0.6447572762318894
20,6,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",200,sgd,2045.423242435325,127.8283908367157,11019936510.0,0,3958.1208895589225,508.116904258728,31961746241.0,0,0.6447572762318894
20,7,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",200,sgd,2041.667458273936,127.59312915802002,11005880759.0,0,3955.771952951327,508.71099972724915,32013994766.0,0,0.6447572762318894
20,8,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",200,sgd,2045.5541492453776,127.83586096763611,11041260370.0,0,3950.6359309591353,508.35147619247437,32029156958.0,0,0.6447572762318894
20,9,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",200,sgd,2046.059947825037,127.86785912513733,11037770266.0,0,3953.6073645879515,508.03359842300415,32011111533.0,0,0.6447572762318894
20,10,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",200,sgd,2056.0991134447977,128.49532842636108,11050241303.0,0,3899.081424191594,496.23648166656494,30966769846.0,0,0.6447572762318894
20,11,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",200,sgd,2094.5370090333745,130.89719915390015,11279256404.0,0,3955.3270708639175,507.9635491371155,-230190085700.0,0,0.6447572762318894
20,12,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",200,sgd,2031.5854263966903,126.96307826042175,10947251883.0,0,3952.1820486383513,508.0619750022888,31942047805.0,0,0.6447572762318894
20,13,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",200,sgd,2289.8672864474356,143.10433626174927,12296684218.0,0,3958.2300191894174,508.64489245414734,32029956943.0,0,0.6447572762318894
20,14,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",200,sgd,2048.2567212292925,128.0057315826416,-251142652849.0,0,3904.6671818774194,499.1015212535858,31053507783.0,0,0.6447572762318894
20,15,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",200,sgd,2040.7501977942884,127.5356194972992,10996175281.0,0,3957.0035993754864,508.51538372039795,-230065430502.0,0,0.6447572762318894
20,16,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",200,sgd,2046.4022305393592,127.8890027999878,11005465722.0,0,3945.20192731265,506.03813099861145,31826912541.0,0,0.6447572762318894
20,17,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",200,sgd,2043.5700038904324,127.7120201587677,10984392594.0,0,3959.1943963607773,508.79457545280457,-230165987068.0,0,0.6447572762318894
20,18,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",200,sgd,2039.7844759998843,127.47560548782349,10960373980.0,0,3960.7182225352153,509.4035110473633,31953964829.0,0,0.6447572762318894
20,19,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",200,sgd,2061.74961861223,128.8485152721405,11085325198.0,0,3954.441450781189,507.79563188552856,31866771387.0,0,0.6447572762318894
20,20,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",200,sgd,2042.11835023202,127.62119746208191,10993478510.0,0,3953.857041498646,508.6278636455536,32031143097.0,0,0.6447572762318894
20,21,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",200,sgd,2050.2900918126106,128.1325089931488,11048028846.0,0,3959.9020427316427,508.51079201698303,31976612537.0,0,0.6447572762318894
20,22,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",200,sgd,2041.7703863419592,127.59959077835083,10999362771.0,0,3955.346361843869,508.0863792896271,31966428297.0,0,0.6447572762318894
20,23,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",200,sgd,2046.1546177268028,127.87347316741943,11031283222.0,0,3951.9127677250654,508.248895406723,31996195921.0,0,0.6447572762318894
20,24,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",200,sgd,2054.100250193849,128.37050199508667,11051086150.0,0,3904.5033473037183,497.5476269721985,31057066124.0,0,0.6447572762318894
20,25,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",200,sgd,2049.209049079567,128.06471157073975,11023790932.0,0,3950.2744748294353,508.183926820755,31923315920.0,0,0.6447572762318894
20,26,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",200,sgd,2037.4371752683073,127.32881140708923,10969864068.0,0,3956.0952854678035,508.5211741924286,32024206226.0,0,0.6447572762318894
20,27,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",200,sgd,2045.2057880163193,127.81469821929932,11001934299.0,0,3951.7033085487783,508.30910778045654,31904583057.0,0,0.6447572762318894
20,28,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",200,sgd,2049.7195060011,128.09662103652954,-251122840218.0,0,3953.7668891791254,508.3081359863281,31913724759.0,0,0.6447572762318894
20,29,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",200,sgd,2050.5264307055622,128.1466839313507,11036311590.0,0,3930.7688922230154,503.76763463020325,31521608025.0,0,0.6447572762318894
21,0,0.6610657228651238,0.0011929155924024837,logistic,0.0001,"(200,)",200,adam,6613.449139049,413.3045425415039,35630883943.0,0,3956.7042856179905,510.83521032333374,-230057379496.0,0,0.6612555496683902
21,1,0.6610657228651238,0.0011929155924024837,logistic,0.0001,"(200,)",200,adam,6597.392877788981,412.3015944957733,35551343619.0,0,3953.3067687590374,508.61739921569824,31965620317.0,0,0.6612555496683902
21,2,0.6610657228651238,0.0011929155924024837,logistic,0.0001,"(200,)",200,adam,6598.081708615995,412.34518599510193,35483230635.0,0,3960.0718284980394,508.83953070640564,32036869646.0,0,0.6612555496683902
21,3,0.6610657228651238,0.0011929155924024837,logistic,0.0001,"(200,)",200,adam,6599.29298769217,412.42029213905334,35577095323.0,0,3954.2860767100938,508.3635222911835,32077508763.0,0,0.6612555496683902
21,4,0.6610657228651238,0.0011929155924024837,logistic,0.0001,"(200,)",200,adam,6661.647885430837,416.3201344013214,35843406897.0,0,3909.393410231918,497.51154375076294,31086328500.0,0,0.6612555496683902
21,5,0.6610657228651238,0.0011929155924024837,logistic,0.0001,"(200,)",200,adam,6591.314245263115,411.92160749435425,35513063994.0,0,3925.1006532609463,502.9660093784332,31493884341.0,0,0.6612555496683902
21,6,0.6610657228651238,0.0011929155924024837,logistic,0.0001,"(200,)",200,adam,6629.881489604246,414.3324909210205,35722724406.0,0,3958.4400966148823,510.90578746795654,32105717126.0,0,0.6612555496683902
21,7,0.6610657228651238,0.0011929155924024837,logistic,0.0001,"(200,)",200,adam,6681.103537811898,417.5324373245239,36032724835.0,0,3956.731749712024,508.6520297527313,32077541659.0,0,0.6612555496683902
21,8,0.6610657228651238,0.0011929155924024837,logistic,0.0001,"(200,)",200,adam,6650.921542592812,415.6477530002594,35829445629.0,0,3926.1163311679848,503.1246838569641,31618468801.0,0,0.6612555496683902
21,9,0.6610657228651238,0.0011929155924024837,logistic,0.0001,"(200,)",200,adam,6655.468940942083,415.93221139907837,35894570952.0,0,3953.895211223047,508.23326110839844,32038464369.0,0,0.6612555496683902
21,10,0.6610657228651238,0.0011929155924024837,logistic,0.0001,"(200,)",200,adam,6689.463101061992,418.05786871910095,35979685175.0,0,3898.887567137368,496.6144471168518,30994807554.0,0,0.6612555496683902
21,11,0.6610657228651238,0.0011929155924024837,logistic,0.0001,"(200,)",200,adam,6793.291900745593,424.5434105396271,36571504644.0,0,3959.330826434307,508.86975049972534,32012768084.0,0,0.6612555496683902
21,12,0.6610657228651238,0.0011929155924024837,logistic,0.0001,"(200,)",200,adam,6639.252610723488,414.9173867702484,35739172668.0,0,3955.6253493782133,508.4613275527954,32019755431.0,0,0.6612555496683902
21,13,0.6610657228651238,0.0011929155924024837,logistic,0.0001,"(200,)",200,adam,7376.692725727335,461.0032448768616,39674177914.0,0,3960.4267528532073,508.63071942329407,-230093235300.0,0,0.6612555496683902
21,14,0.6610657228651238,0.0011929155924024837,logistic,0.0001,"(200,)",200,adam,6669.697275512852,416.8216404914856,35835763424.0,0,3903.922630899586,497.8381760120392,31043305965.0,0,0.6612555496683902
21,15,0.6610657228651238,0.0011929155924024837,logistic,0.0001,"(200,)",200,adam,6625.927541125566,414.08421564102173,35716420955.0,0,3952.7220704713836,508.3386378288269,32048046742.0,0,0.6612555496683902
21,16,0.6610657228651238,0.0011929155924024837,logistic,0.0001,"(200,)",200,adam,6670.676166385412,416.88308358192444,35878892219.0,0,3902.0825246600434,496.981027841568,31023608508.0,0,0.6612555496683902
21,17,0.6610657228651238,0.0011929155924024837,logistic,0.0001,"(200,)",200,adam,6644.154761717655,415.224280834198,35745308455.0,0,3954.789971783757,508.743803024292,-230154491553.0,0,0.6612555496683902
21,18,0.6610657228651238,0.0011929155924024837,logistic,0.0001,"(200,)",200,adam,6747.425242289901,421.67689394950867,36285567754.0,0,3931.8843012396246,503.93899607658386,31537338088.0,0,0.6612555496683902
21,19,0.6610657228651238,0.0011929155924024837,logistic,0.0001,"(200,)",200,adam,6675.682574451901,417.1947720050812,35929849793.0,0,3958.8138650041074,508.6399142742157,31989176408.0,0,0.6612555496683902
21,20,0.6610657228651238,0.0011929155924024837,logistic,0.0001,"(200,)",200,adam,6647.1715283785015,415.4117455482483,-226298252889.0,0,3955.77949752938,508.7454285621643,32028448708.0,0,0.6612555496683902
21,21,0.6610657228651238,0.0011929155924024837,logistic,0.0001,"(200,)",200,adam,6647.500693799928,415.43340373039246,35814694935.0,0,3932.2448126953095,504.7630727291107,31612438359.0,0,0.6612555496683902
21,22,0.6610657228651238,0.0011929155924024837,logistic,0.0001,"(200,)",200,adam,6629.530026515946,414.30902433395386,35726495759.0,0,3957.3873324133456,509.1286323070526,32130789266.0,0,0.6612555496683902
21,23,0.6610657228651238,0.0011929155924024837,logistic,0.0001,"(200,)",200,adam,6598.759993497282,412.38622403144836,35554158615.0,0,3952.768723640591,508.7397689819336,-230115470046.0,0,0.6612555496683902
21,24,0.6610657228651238,0.0011929155924024837,logistic,0.0001,"(200,)",200,adam,6666.043559188023,416.5926766395569,35892173253.0,0,3915.120909355581,501.47471833229065,31374858217.0,0,0.6612555496683902
21,25,0.6610657228651238,0.0011929155924024837,logistic,0.0001,"(200,)",200,adam,6612.850361088291,413.2679762840271,35603067242.0,0,3955.914380552247,508.47944259643555,31985256925.0,0,0.6612555496683902
21,26,0.6610657228651238,0.0011929155924024837,logistic,0.0001,"(200,)",200,adam,6631.6498362813145,414.4417927265167,35660144488.0,0,3956.045056866482,509.4097189903259,32066368350.0,0,0.6612555496683902
21,27,0.6610657228651238,0.0011929155924024837,logistic,0.0001,"(200,)",200,adam,6671.35197901167,416.92365860939026,35881471010.0,0,3956.3235262408853,508.99514627456665,31904348683.0,0,0.6612555496683902
21,28,0.6610657228651238,0.0011929155924024837,logistic,0.0001,"(200,)",200,adam,6654.929203150794,415.8974435329437,35780429275.0,0,3958.8697123434395,508.23803544044495,31946552372.0,0,0.6612555496683902
21,29,0.6610657228651238,0.0011929155924024837,logistic,0.0001,"(200,)",200,adam,6646.778580348939,415.3908109664917,35726277864.0,0,3902.127885600552,497.05486273765564,30924083066.0,0,0.6612555496683902
22,0,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",400,sgd,2053.4531574249995,128.3301510810852,11021835493.0,0,3928.4864639590087,502.4300866127014,31349882512.0,0,0.6447572762318894
22,1,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",400,sgd,2054.1105709220283,128.3709273338318,11025581455.0,0,3959.9671970360214,509.0574221611023,31978963606.0,0,0.6447572762318894
22,2,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",400,sgd,2065.9316930810455,129.1096649169922,11092180955.0,0,3955.781249043066,507.9935812950134,31926685723.0,0,0.6447572762318894
22,3,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",400,sgd,2043.6170006920584,127.7155282497406,11001799960.0,0,3941.56515382207,506.1666693687439,-230350214500.0,0,0.6447572762318894
22,4,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",400,sgd,2064.774825908011,129.03773307800293,11093892865.0,0,3907.647712704027,498.0298480987549,31086072640.0,0,0.6447572762318894
22,5,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",400,sgd,2053.660346470773,128.34341859817505,11033949841.0,0,3936.315738550853,504.6030387878418,31542116030.0,0,0.6447572762318894
22,6,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",400,sgd,2029.9501983881928,126.86067056655884,-251240023694.0,0,3955.517624570057,508.77695775032043,31933835546.0,0,0.6447572762318894
22,7,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",400,sgd,2032.0288026928902,126.99087071418762,10926847760.0,0,3953.986659017857,508.8192985057831,32046647086.0,0,0.6447572762318894
22,8,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",400,sgd,2055.9753899639472,128.4876992702484,11066048636.0,0,3963.5264905779622,508.9259912967682,32086324048.0,0,0.6447572762318894
22,9,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",400,sgd,2038.102842907887,127.37070775032043,10943310486.0,0,3954.3107170783915,509.76252722740173,32006337558.0,0,0.6447572762318894
22,10,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",400,sgd,2061.40723701939,128.82718658447266,11070327983.0,0,3916.470324367285,498.6756510734558,31083477066.0,0,0.6447572762318894
22,11,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",400,sgd,2033.9849149743095,127.11347484588623,10925323471.0,0,3962.6923609236255,509.00964736938477,-230153120889.0,0,0.6447572762318894
22,12,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",400,sgd,2044.482461555861,127.76932787895203,10988675178.0,0,3952.319367543794,508.26284623146057,31922763919.0,0,0.6447572762318894
22,13,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",400,sgd,2279.82161703147,142.4763627052307,12215048746.0,0,3955.871191558428,508.8150908946991,31992697273.0,0,0.6447572762318894
22,14,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",400,sgd,2059.9012059271336,128.73375368118286,11049606174.0,0,3949.387554860674,507.150208234787,31795528710.0,0,0.6447572762318894
22,15,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",400,sgd,2045.8665582286194,127.85540080070496,11012228584.0,0,3918.003975692205,501.235312461853,31287229902.0,0,0.6447572762318894
22,16,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",400,sgd,2050.428311049007,128.14172172546387,11003785918.0,0,3901.9927923046052,496.86664843559265,30985621848.0,0,0.6447572762318894
22,17,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",400,sgd,2049.344466487877,128.07279229164124,11019305409.0,0,3954.0885114679113,508.7289385795593,31927710012.0,0,0.6447572762318894
22,18,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",400,sgd,2051.059830583632,128.18111491203308,11000933813.0,0,3904.309121603146,497.1401889324188,30928894272.0,0,0.6447572762318894
22,19,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",400,sgd,2066.558068631217,129.14899563789368,11101850424.0,0,3953.710680635646,508.92091250419617,31935170687.0,0,0.6447572762318894
22,20,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",400,sgd,2057.615096000023,128.59013628959656,11050027193.0,0,3900.1022172328085,496.97994661331177,30954038067.0,0,0.6447572762318894
22,21,0.6441623949772024,0.0010900153061083006,logistic,0.0001,"(200,)",400,sgd,2049.629180327058,128.09093165397644,11005471399.0,0,3923.769885284826,502.42174434661865,31389648036.0,0,0.6447572762318894
